Company Name,times
Customer14488,1
Customer19794,1
Customer4336,1
Customer17598,1
Customer10529,1
Customer9517,1
Customer626,1
Customer2315,1
Customer3937,1
Customer15875,1
Customer4141,1
Customer5677,1
Customer6655,1
Customer16029,1
Customer2602,1
Customer18784,1
Customer14157,1
Customer17657,1
Customer4704,1
Customer13350,1
Customer12472,1
Customer16398,1
Customer1578,1
Customer14118,1
Customer10850,1
Customer9831,1
Customer12423,1
Customer18981,1
Customer7667,1
Customer2141,1
Customer12441,1
Customer485,1
Customer11052,1
Customer1657,1
Customer13816,1
Customer14017,1
Customer15902,1
Customer19274,1
Customer18174,1
Customer15629,1
Customer6,1
Customer16367,1
Customer19904,1
Customer13771,1
Customer4210,1
Customer3734,1
Customer8184,1
Customer17252,1
Customer2343,1
Customer1115,1
Customer17259,1
Customer2803,1
Customer12174,1
Customer3702,1
Customer12738,1
Customer17061,1
Customer3813,1
Customer8228,1
Customer8173,1
Customer2081,1
Customer10106,1
Customer14685,1
Customer5134,1
Customer17913,1
Customer3843,1
Customer10077,1
Customer15552,1
Customer12555,1
Customer13085,1
Customer1690,1
Customer4857,1
Customer17289,1
Customer16836,1
Customer10695,1
Customer19783,1
Customer98,1
Customer375,1
Customer14093,1
Customer15186,1
Customer16953,1
Customer14483,1
Customer18969,1
Customer19931,1
Customer15860,1
Customer4413,1
Customer19866,1
Customer4768,1
Customer15563,1
Customer2299,1
Customer17063,1
Customer3373,1
Customer4620,1
Customer4322,1
Customer7942,1
Customer12077,1
Customer13544,1
Customer11269,1
Customer11297,1
Customer11281,1
Customer5937,1
Customer14709,1
Customer16369,1
Customer19037,1
Customer19916,1
Customer14027,1
Customer1481,1
Customer19014,1
Customer19542,1
Customer11160,1
Customer15537,1
Customer17496,1
Customer18698,1
Customer18194,1
Customer16167,1
Customer12651,1
Customer19766,1
Customer2606,1
Customer6471,1
Customer10824,1
Customer4806,1
Customer10781,1
Customer4108,1
Customer609,1
Customer4929,1
Customer7221,1
Customer7140,1
Customer17494,1
Customer3319,1
Customer11534,1
Customer10199,1
Customer13059,1
Customer6470,1
Customer18458,1
Customer17890,1
Customer18701,1
Customer20004,1
Customer17558,1
Customer14846,1
Customer2609,1
Customer6814,1
Customer18477,1
Customer13644,1
Customer17176,1
Customer15177,1
Customer4220,1
Customer15173,1
Customer5929,1
Customer19549,1
Customer7639,1
Customer15216,1
Customer17122,1
Customer6220,1
Customer5769,1
Customer2919,1
Customer1030,1
Customer4256,1
Customer17611,1
Customer4383,1
Customer10504,1
Customer17888,1
Customer13807,1
Customer11450,1
Customer6431,1
Customer16580,1
Customer18287,1
Customer17466,1
Customer11003,1
Customer1128,1
Customer539,1
Customer2582,1
Customer19520,1
Customer18467,1
Customer3186,1
Customer11666,1
Customer14809,1
Customer9007,1
Customer8194,1
Customer2952,1
Customer19116,1
Customer13525,1
Customer5224,1
Customer2622,1
Customer5715,1
Customer7163,1
Customer14615,1
Customer15,1
Customer10582,1
Customer5911,1
Customer2917,1
Customer11060,1
Customer17153,1
Customer13172,1
Customer9807,1
Customer17748,1
Customer6942,1
Customer14908,1
Customer9979,1
Customer12,1
Customer17044,1
Customer3402,1
Customer1572,1
Customer5972,1
Customer15687,1
Customer15139,1
Customer1077,1
Customer2799,1
Customer12444,1
Customer19728,1
Customer12271,1
Customer12562,1
Customer18538,1
Customer16264,1
Customer17737,1
Customer6389,1
Customer15175,1
Customer607,1
Customer13988,1
Customer14367,1
Customer13535,1
Customer19800,1
Customer15401,1
Customer14670,1
Customer8935,1
Customer3809,1
Customer18340,1
Customer12084,1
Customer16102,1
Customer5665,1
Customer2442,1
Customer8176,1
Customer20009,1
Customer12947,1
Customer12131,1
Customer7873,1
Customer15530,1
Customer9078,1
Customer4573,1
Customer15668,1
Customer2557,1
Customer3312,1
Customer4992,1
Customer18711,1
Customer16501,1
Customer15490,1
Customer10841,1
Customer16064,1
Customer16276,1
Customer10496,1
Customer16540,1
Customer7073,1
Customer14664,1
Customer15954,1
Customer13995,1
Customer15540,1
Customer18859,1
Customer14742,1
Customer17115,1
Customer16792,1
Customer16596,1
Customer19857,1
Customer9084,1
Customer4194,1
Customer7050,1
Customer15031,1
Customer18032,1
Customer3174,1
Customer18379,1
Customer17539,1
Customer2070,1
Customer18326,1
Customer10204,1
Customer17838,1
Customer4830,1
Customer14768,1
Customer10575,1
Customer12330,1
Customer266,1
Customer6281,1
Customer19563,1
Customer17079,1
Customer19956,1
Customer8518,1
Customer6256,1
Customer6165,1
Customer10139,1
Customer9234,1
Customer7291,1
Customer235,1
Customer12323,1
Customer15987,1
Customer16183,1
Customer11244,1
Customer18852,1
Customer10889,1
Customer2126,1
Customer16922,1
Customer15123,1
Customer11580,1
Customer12463,1
Customer12044,1
Customer391,1
Customer10167,1
Customer3563,1
Customer1638,1
Customer4530,1
Customer19594,1
Customer16951,1
Customer6403,1
Customer184,1
Customer14099,1
Customer5167,1
Customer19565,1
Customer19695,1
Customer18686,1
Customer1719,1
Customer4947,1
Customer6021,1
Customer5052,1
Customer1569,1
Customer19942,1
Customer5845,1
Customer14004,1
Customer4963,1
Customer3113,1
Customer18549,1
Customer15838,1
Customer14958,1
Customer18765,1
Customer7169,1
Customer13484,1
Customer5175,1
Customer17473,1
Customer6259,1
Customer16234,1
Customer14983,1
Customer12047,1
Customer529,1
Customer646,1
Customer3781,1
Customer4015,1
Customer15277,1
Customer9802,1
Customer16224,1
Customer640,1
Customer17345,1
Customer11865,1
Customer18086,1
Customer5797,1
Customer18332,1
Customer14578,1
Customer11138,1
Customer15903,1
Customer2385,1
Customer10943,1
Customer2060,1
Customer16330,1
Customer9178,1
Customer12026,1
Customer15930,1
Customer18995,1
Customer8816,1
Customer17880,1
Customer16265,1
Customer13131,1
Customer3584,1
Customer11131,1
Customer11226,1
Customer2383,1
Customer1747,1
Customer3503,1
Customer10348,1
Customer8845,1
Customer15306,1
Customer5094,1
Customer3751,1
Customer15414,1
Customer4903,1
Customer10054,1
Customer15820,1
Customer5612,1
Customer10143,1
Customer13551,1
Customer10590,1
Customer18222,1
Customer16891,1
Customer527,1
Customer16886,1
Customer19909,1
Customer11454,1
Customer3927,1
Customer11742,1
Customer11270,1
Customer10952,1
Customer18975,1
Customer6440,1
Customer19216,1
Customer8098,1
Customer3645,1
Customer16335,1
Customer3847,1
Customer15818,1
Customer5645,1
Customer6491,1
Customer9337,1
Customer16841,1
Customer11616,1
Customer19895,1
Customer16894,1
Customer18241,1
Customer552,1
Customer3680,1
Customer19795,1
Customer11992,1
Customer14815,1
Customer4571,1
Customer13991,1
Customer9389,1
Customer16597,1
Customer17924,1
Customer15963,1
Customer15412,1
Customer10147,1
Customer15975,1
Customer17994,1
Customer7225,1
Customer18188,1
Customer18005,1
Customer9229,1
Customer18220,1
Customer3999,1
Customer9310,1
Customer18239,1
Customer614,1
Customer12924,1
Customer13118,1
Customer16746,1
Customer16765,1
Customer7464,1
Customer6696,1
Customer17234,1
Customer14262,1
Customer14397,1
Customer14695,1
Customer6279,1
Customer19668,1
Customer7142,1
Customer3039,1
Customer14922,1
Customer12977,1
Customer807,1
Customer5607,1
Customer6028,1
Customer4243,1
Customer6875,1
Customer14581,1
Customer8446,1
Customer12376,1
Customer8964,1
Customer9384,1
Customer10237,1
Customer16616,1
Customer17912,1
Customer13225,1
Customer7995,1
Customer6454,1
Customer16427,1
Customer12233,1
Customer15674,1
Customer15967,1
Customer5080,1
Customer610,1
Customer5827,1
Customer3562,1
Customer6196,1
Customer17305,1
Customer19275,1
Customer17017,1
Customer18851,1
Customer19722,1
Customer19393,1
Customer16200,1
Customer13173,1
Customer16929,1
Customer12664,1
Customer14592,1
Customer15542,1
Customer491,1
Customer18439,1
Customer12883,1
Customer12758,1
Customer14873,1
Customer13669,1
Customer11515,1
Customer9311,1
Customer8470,1
Customer11100,1
Customer9447,1
Customer488,1
Customer10004,1
Customer2592,1
Customer4878,1
Customer15179,1
Customer16174,1
Customer19440,1
Customer5442,1
Customer12373,1
Customer10025,1
Customer18461,1
Customer13627,1
Customer5778,1
Customer17413,1
Customer16807,1
Customer18617,1
Customer14646,1
Customer15970,1
Customer8242,1
Customer17262,1
Customer16195,1
Customer15698,1
Customer18013,1
Customer10356,1
Customer4753,1
Customer15059,1
Customer19178,1
Customer15144,1
Customer14669,1
Customer16289,1
Customer9935,1
Customer16246,1
Customer17174,1
Customer3047,1
Customer17609,1
Customer1851,1
Customer15835,1
Customer11222,1
Customer6408,1
Customer7717,1
Customer19443,1
Customer17919,1
Customer18260,1
Customer229,1
Customer8794,1
Customer17284,1
Customer16574,1
Customer11239,1
Customer8647,1
Customer17779,1
Customer2167,1
Customer17534,1
Customer5527,1
Customer18578,1
Customer19893,1
Customer10193,1
Customer9018,1
Customer4848,1
Customer13951,1
Customer9531,1
Customer16960,1
Customer17955,1
Customer8797,1
Customer3031,1
Customer3598,1
Customer9759,1
Customer13381,1
Customer19137,1
Customer8438,1
Customer14427,1
Customer15951,1
Customer9725,1
Customer12162,1
Customer13479,1
Customer7658,1
Customer3449,1
Customer1624,1
Customer7030,1
Customer4395,1
Customer3125,1
Customer19821,1
Customer15240,1
Customer6596,1
Customer3568,1
Customer18669,1
Customer6805,1
Customer19033,1
Customer13151,1
Customer19127,1
Customer3293,1
Customer7954,1
Customer5294,1
Customer19191,1
Customer15068,1
Customer6709,1
Customer19798,1
Customer4528,1
Customer7575,1
Customer10853,1
Customer4804,1
Customer6349,1
Customer7061,1
Customer13,1
Customer3820,1
Customer16904,1
Customer12728,1
Customer16474,1
Customer5447,1
Customer19025,1
Customer15187,1
Customer12763,1
Customer2261,1
Customer17114,1
Customer12697,1
Customer960,1
Customer15180,1
Customer2769,1
Customer4618,1
Customer6176,1
Customer4165,1
Customer7099,1
Customer16431,1
Customer12518,1
Customer12442,1
Customer19735,1
Customer10468,1
Customer7287,1
Customer15830,1
Customer19678,1
Customer16453,1
Customer17992,1
Customer16656,1
Customer16010,1
Customer226,1
Customer9985,1
Customer4320,1
Customer5522,1
Customer8293,1
Customer2436,1
Customer18023,1
Customer10214,1
Customer3340,1
Customer15157,1
Customer12470,1
Customer11811,1
Customer12639,1
Customer7529,1
Customer5833,1
Customer19301,1
Customer11695,1
Customer15869,1
Customer12906,1
Customer10901,1
Customer16680,1
Customer12667,1
Customer17248,1
Customer18652,1
Customer15422,1
Customer14851,1
Customer18083,1
Customer8448,1
Customer16902,1
Customer16296,1
Customer5579,1
Customer7768,1
Customer14065,1
Customer7699,1
Customer13067,1
Customer1375,1
Customer17628,1
Customer10179,1
Customer17292,1
Customer19456,1
Customer2253,1
Customer458,1
Customer12106,1
Customer17407,1
Customer7319,1
Customer5020,1
Customer14588,1
Customer2271,1
Customer19106,1
Customer18170,1
Customer19208,1
Customer16835,1
Customer6418,1
Customer16855,1
Customer18320,1
Customer14185,1
Customer9532,1
Customer3396,1
Customer14153,1
Customer5116,1
Customer2209,1
Customer3761,1
Customer14151,1
Customer68,1
Customer17758,1
Customer18252,1
Customer5151,1
Customer6986,1
Customer12990,1
Customer10808,1
Customer17380,1
Customer18161,1
Customer12211,1
Customer14377,1
Customer5754,1
Customer14790,1
Customer185,1
Customer17561,1
Customer4932,1
Customer8032,1
Customer18875,1
Customer17689,1
Customer4238,1
Customer4534,1
Customer5138,1
Customer19624,1
Customer18984,1
Customer16723,1
Customer19353,1
Customer18465,1
Customer16324,1
Customer18782,1
Customer14796,1
Customer13133,1
Customer8149,1
Customer15338,1
Customer5591,1
Customer14628,1
Customer6311,1
Customer13502,1
Customer16392,1
Customer3565,1
Customer9446,1
Customer14756,1
Customer783,1
Customer7929,1
Customer1091,1
Customer17369,1
Customer11272,1
Customer15852,1
Customer3030,1
Customer15134,1
Customer17790,1
Customer6989,1
Customer16418,1
Customer1840,1
Customer9039,1
Customer4172,1
Customer2373,1
Customer18411,1
Customer19734,1
Customer1942,1
Customer13275,1
Customer14033,1
Customer10415,1
Customer10640,1
Customer6898,1
Customer11285,1
Customer17165,1
Customer851,1
Customer11832,1
Customer932,1
Customer14160,1
Customer6527,1
Customer578,1
Customer6460,1
Customer8595,1
Customer14146,1
Customer14487,1
Customer69,1
Customer9565,1
Customer17736,1
Customer12779,1
Customer1720,1
Customer6933,1
Customer15063,1
Customer10388,1
Customer11839,1
Customer18704,1
Customer19461,1
Customer12873,1
Customer19767,1
Customer10327,1
Customer1095,1
Customer13425,1
Customer16650,1
Customer14723,1
Customer5377,1
Customer19342,1
Customer18713,1
Customer3694,1
Customer11968,1
Customer15040,1
Customer13765,1
Customer978,1
Customer633,1
Customer10113,1
Customer10680,1
Customer7891,1
Customer12258,1
Customer17623,1
Customer13734,1
Customer11727,1
Customer13862,1
Customer7256,1
Customer10990,1
Customer5916,1
Customer4017,1
Customer6499,1
Customer8737,1
Customer15223,1
Customer7668,1
Customer8676,1
Customer11266,1
Customer17430,1
Customer6243,1
Customer3789,1
Customer10918,1
Customer5574,1
Customer14638,1
Customer2897,1
Customer18715,1
Customer10672,1
Customer1932,1
Customer4330,1
Customer17216,1
Customer568,1
Customer19654,1
Customer14739,1
Customer10519,1
Customer9235,1
Customer13483,1
Customer13413,1
Customer18916,1
Customer14250,1
Customer16329,1
Customer16806,1
Customer624,1
Customer3476,1
Customer13187,1
Customer7391,1
Customer10425,1
Customer16500,1
Customer17521,1
Customer15997,1
Customer6799,1
Customer15084,1
Customer18146,1
Customer12042,1
Customer19173,1
Customer16826,1
Customer19873,1
Customer8387,1
Customer2021,1
Customer5661,1
Customer1322,1
Customer744,1
Customer13426,1
Customer3308,1
Customer19650,1
Customer17336,1
Customer18668,1
Customer3309,1
Customer4122,1
Customer12311,1
Customer13888,1
Customer6582,1
Customer1407,1
Customer4294,1
Customer2911,1
Customer7320,1
Customer14236,1
Customer392,1
Customer19217,1
Customer8790,1
Customer13339,1
Customer8490,1
Customer1415,1
Customer12552,1
Customer8222,1
Customer3772,1
Customer8301,1
Customer19623,1
Customer19519,1
Customer17163,1
Customer6451,1
Customer14627,1
Customer13374,1
Customer14380,1
Customer15672,1
Customer14734,1
Customer11680,1
Customer17264,1
Customer12168,1
Customer18021,1
Customer14386,1
Customer16168,1
Customer11238,1
Customer2224,1
Customer11267,1
Customer10872,1
Customer16955,1
Customer11821,1
Customer8394,1
Customer7882,1
Customer11164,1
Customer3121,1
Customer19006,1
Customer7370,1
Customer16997,1
Customer7855,1
Customer2847,1
Customer20015,1
Customer12021,1
Customer15287,1
Customer18602,1
Customer17057,1
Customer11015,1
Customer19232,1
Customer15564,1
Customer10584,1
Customer13021,1
Customer14237,1
Customer12880,1
Customer2432,1
Customer15600,1
Customer11289,1
Customer15824,1
Customer13678,1
Customer17892,1
Customer17317,1
Customer1613,1
Customer6204,1
Customer16638,1
Customer8174,1
Customer18259,1
Customer14158,1
Customer18964,1
Customer14918,1
Customer8742,1
Customer904,1
Customer17813,1
Customer8411,1
Customer18237,1
Customer5267,1
Customer1645,1
Customer17426,1
Customer19158,1
Customer19790,1
Customer9542,1
Customer1655,1
Customer15370,1
Customer2332,1
Customer14277,1
Customer15251,1
Customer7631,1
Customer15133,1
Customer4196,1
Customer7187,1
Customer4397,1
Customer18373,1
Customer15558,1
Customer10876,1
Customer16627,1
Customer9932,1
Customer10378,1
Customer7992,1
Customer14117,1
Customer8943,1
Customer6959,1
Customer2297,1
Customer19637,1
Customer4973,1
Customer15821,1
Customer18389,1
Customer4996,1
Customer10892,1
Customer198,1
Customer10527,1
Customer66,1
Customer7006,1
Customer17792,1
Customer16702,1
Customer1911,1
Customer19434,1
Customer4174,1
Customer15826,1
Customer11002,1
Customer18263,1
Customer11083,1
Customer17712,1
Customer8056,1
Customer15296,1
0,1
Customer18395,1
Customer18681,1
Customer3662,1
Customer8539,1
Customer8146,1
Customer19028,1
Customer6712,1
Customer11475,1
Customer348,1
Customer4189,1
Customer16813,1
Customer13274,1
Customer12035,1
Customer13530,1
Customer4479,1
Customer5196,1
Customer15649,1
Customer3790,1
Customer19134,1
Customer9318,1
Customer15534,1
Customer18831,1
Customer12197,1
Customer19198,1
Customer18112,1
Customer19918,1
Customer10230,1
Customer11395,1
Customer19500,1
Customer1987,1
Customer7290,1
Customer12326,1
Customer6314,1
Customer14708,1
Customer5260,1
Customer2583,1
Customer15589,1
Customer10538,1
Customer2500,1
Customer16407,1
Customer13604,1
Customer12658,1
Customer10028,1
Customer16146,1
Customer17632,1
Customer16288,1
Customer215,1
Customer12951,1
Customer16738,1
Customer18102,1
Customer16162,1
Customer19949,1
Customer2861,1
Customer7379,1
Customer1733,1
Customer14067,1
Customer5524,1
Customer15434,1
Customer5268,1
Customer1856,1
Customer9891,1
Customer1166,1
Customer18895,1
Customer16961,1
Customer12605,1
Customer4927,1
Customer12558,1
Customer19151,1
Customer10377,1
Customer12485,1
Customer16277,1
Customer1621,1
Customer18229,1
Customer5535,1
Customer3891,1
Customer17717,1
Customer12683,1
Customer13925,1
Customer6971,1
Customer11557,1
Customer17747,1
Customer19161,1
Customer19285,1
Customer11372,1
Customer3668,1
Customer13219,1
Customer8469,1
Customer17580,1
Customer17424,1
Customer17638,1
Customer9097,1
Customer520,1
Customer4959,1
Customer15728,1
Customer13942,1
Customer8876,1
Customer16777,1
Customer14373,1
Customer7775,1
Customer18338,1
Customer15647,1
Customer3981,1
Customer16349,1
Customer13592,1
Customer6949,1
Customer18653,1
Customer9138,1
Customer10886,1
Customer19272,1
Customer13837,1
Customer15463,1
Customer11362,1
Customer19546,1
Customer56,1
Customer9671,1
Customer6867,1
Customer5277,1
Customer16933,1
Customer11396,1
Customer16711,1
Customer17530,1
Customer12380,1
Customer12138,1
Customer4387,1
Customer18485,1
Customer4501,1
Customer5676,1
Customer19276,1
Customer7285,1
Customer745,1
Customer16994,1
Customer13869,1
Customer18128,1
Customer11736,1
Customer11574,1
Customer18141,1
Customer15539,1
Customer9868,1
Customer16106,1
Customer17672,1
Customer13217,1
Customer14602,1
Customer11009,1
Customer13687,1
Customer14041,1
Customer15645,1
Customer1850,1
Customer18737,1
Customer7767,1
Customer18279,1
Customer12879,1
Customer12337,1
Customer19823,1
Customer9626,1
Customer6716,1
Customer9885,1
Customer15447,1
Customer19246,1
Customer8866,1
Customer9490,1
Customer13368,1
Customer9927,1
Customer3880,1
Customer18749,1
Customer8530,1
Customer7886,1
Customer2519,1
Customer10417,1
Customer16685,1
Customer577,1
Customer576,1
Customer10785,1
Customer19169,1
Customer11414,1
Customer2543,1
Customer16204,1
Customer380,1
Customer15804,1
Customer8775,1
Customer4890,1
Customer14780,1
Customer19694,1
Customer6717,1
Customer11189,1
Customer11459,1
Customer10322,1
Customer19182,1
Customer3554,1
Customer13258,1
Customer9731,1
Customer8977,1
Customer958,1
Customer15482,1
Customer1998,1
Customer15310,1
Customer8574,1
Customer17566,1
Customer10773,1
Customer13056,1
Customer14715,1
Customer9933,1
Customer16134,1
Customer11103,1
Customer3094,1
Customer13750,1
Customer5656,1
Customer15366,1
Customer2659,1
Customer13020,1
Customer8447,1
Customer1836,1
Customer14334,1
Customer17149,1
Customer18552,1
Customer8577,1
Customer10734,1
Customer12704,1
Customer11661,1
Customer8299,1
Customer17753,1
Customer121,1
Customer9090,1
Customer1152,1
Customer17344,1
Customer4021,1
Customer13244,1
Customer4876,1
Customer17612,1
Customer6364,1
Customer16722,1
Customer3107,1
Customer14975,1
Customer2264,1
Customer1313,1
Customer19304,1
Customer5203,1
Customer17721,1
Customer11624,1
Customer19209,1
Customer14527,1
Customer11784,1
Customer14383,1
Customer13114,1
Customer9597,1
Customer18531,1
Customer5280,1
Customer16893,1
Customer18224,1
Customer11133,1
Customer12785,1
Customer17100,1
Customer11979,1
Customer5359,1
Customer17201,1
Customer4302,1
Customer8153,1
Customer16802,1
Customer17567,1
Customer8768,1
Customer3079,1
Customer1994,1
Customer10789,1
Customer17769,1
Customer18992,1
Customer18208,1
Customer15679,1
Customer13918,1
Customer2268,1
Customer7915,1
Customer8532,1
Customer8902,1
Customer2989,1
Customer19676,1
Customer15378,1
Customer9783,1
Customer10678,1
Customer6845,1
Customer11934,1
Customer14860,1
Customer1468,1
Customer15032,1
Customer12163,1
Customer1161,1
Customer10675,1
Customer15423,1
Customer15085,1
Customer5717,1
Customer19547,1
Customer11246,1
Customer17978,1
Customer4010,1
Customer10731,1
Customer9808,1
Customer17196,1
Customer11556,1
Customer14636,1
Customer11848,1
Customer16985,1
Customer17018,1
Customer18926,1
Customer17742,1
Customer1370,1
Customer5337,1
Customer5643,1
Customer12244,1
Customer12787,1
Customer15193,1
Customer6530,1
Customer6625,1
Customer7309,1
Customer7842,1
Customer12087,1
Customer18463,1
Customer18828,1
Customer19295,1
Customer16271,1
Customer7852,1
Customer9416,1
Customer7126,1
Customer18350,1
Customer6652,1
Customer6617,1
Customer17420,1
Customer16599,1
Customer9586,1
Customer14903,1
Customer10962,1
Customer2448,1
Customer12286,1
Customer10166,1
Customer19713,1
Customer10431,1
Customer10566,1
Customer16403,1
Customer11201,1
Customer9118,1
Customer8097,1
Customer4091,1
Customer15151,1
Customer11237,1
Customer3051,1
Customer11423,1
Customer10249,1
Customer4040,1
Customer11153,1
Customer13950,1
Customer7364,1
Customer8885,1
Customer10565,1
Customer5504,1
Customer14407,1
Customer6938,1
Customer18319,1
Customer17046,1
Customer19372,1
Customer10457,1
Customer16690,1
Customer10202,1
Customer11541,1
Customer4539,1
Customer2672,1
Customer19047,1
Customer9285,1
Customer7195,1
Customer18392,1
Customer17137,1
Customer16998,1
Customer16712,1
Customer5002,1
Customer12907,1
Customer6353,1
Customer7707,1
Customer15567,1
Customer15863,1
Customer101,1
Customer15384,1
Customer13688,1
Customer18405,1
Customer608,1
Customer6175,1
Customer136,1
Customer18067,1
Customer19168,1
Customer19971,1
Customer18953,1
Customer5154,1
Customer1305,1
Customer10114,1
Customer9495,1
Customer19989,1
Customer12434,1
Customer16128,1
Customer7594,1
Customer12975,1
Customer3690,1
Customer14351,1
Customer3764,1
Customer16759,1
Customer15639,1
Customer6067,1
Customer17135,1
Customer14927,1
Customer5518,1
Customer2242,1
Customer14170,1
Customer3506,1
Customer14564,1
Customer10281,1
Customer1679,1
Customer10838,1
Customer11172,1
Customer11634,1
Customer3320,1
Customer1266,1
Customer7323,1
Customer15391,1
Customer18116,1
Customer5061,1
Customer6615,1
Customer11389,1
Customer13661,1
Customer17441,1
Customer19044,1
Customer8183,1
Customer19248,1
Customer15606,1
Customer14119,1
Customer6541,1
Customer3814,1
Customer7514,1
Customer19881,1
Customer17026,1
Customer15730,1
Customer11495,1
Customer468,1
Customer9833,1
Customer10544,1
Customer7765,1
Customer8175,1
Customer19473,1
Customer766,1
Customer10324,1
Customer1589,1
Customer6559,1
Customer14854,1
Customer15155,1
Customer18131,1
Customer15093,1
Customer10508,1
Customer17896,1
Customer10458,1
Customer11841,1
Customer14440,1
Customer14729,1
Customer8480,1
Customer2201,1
Customer2287,1
Customer17886,1
Customer657,1
Customer12173,1
Customer5209,1
Customer15695,1
Customer13996,1
Customer12352,1
Customer14330,1
Customer6755,1
Customer17270,1
Customer18956,1
Customer945,1
Customer15969,1
Customer4694,1
Customer17661,1
Customer15217,1
Customer8780,1
Customer14031,1
Customer17352,1
Customer14725,1
Customer14489,1
Customer12804,1
Customer8806,1
Customer16314,1
Customer15276,1
Customer2034,1
Customer19709,1
Customer3300,1
Customer785,1
Customer17508,1
Customer3658,1
Customer8752,1
Customer2227,1
Customer8937,1
Customer18791,1
Customer11366,1
Customer17489,1
Customer5753,1
Customer17385,1
Customer6195,1
Customer10733,1
Customer3246,1
Customer15876,1
Customer15795,1
Customer7968,1
Customer18213,1
Customer11456,1
Customer9815,1
Customer8756,1
Customer12588,1
Customer18036,1
Customer11431,1
Customer15284,1
Customer16286,1
Customer19576,1
Customer1292,1
Customer16815,1
Customer11038,1
Customer5566,1
Customer4126,1
Customer19464,1
Customer19317,1
Customer8405,1
Customer3480,1
Customer3642,1
Customer14828,1
Customer17416,1
Customer1072,1
Customer18189,1
Customer11664,1
Customer16784,1
Customer6272,1
Customer14120,1
Customer10381,1
Customer18288,1
Customer14196,1
Customer7047,1
Customer4566,1
Customer19258,1
Customer14253,1
Customer17102,1
Customer11056,1
Customer18497,1
Customer7043,1
Customer6903,1
Customer7199,1
Customer17326,1
Customer6328,1
Customer10535,1
Customer11678,1
Customer8717,1
Customer1474,1
Customer10924,1
Customer11457,1
Customer18028,1
Customer3001,1
Customer7097,1
Customer9631,1
Customer19663,1
Customer1492,1
Customer19027,1
Customer15039,1
Customer18637,1
Customer7496,1
Customer4771,1
Customer3183,1
Customer3969,1
Customer2478,1
Customer2937,1
Customer19577,1
Customer11416,1
Customer5805,1
Customer6368,1
Customer2272,1
Customer10379,1
Customer17740,1
Customer6473,1
Customer6547,1
Customer18750,1
Customer18950,1
Customer10016,1
Customer17480,1
Customer10613,1
Customer13195,1
Customer10758,1
Customer11779,1
Customer3935,1
Customer18872,1
Customer12014,1
Customer332,1
Customer9919,1
Customer7726,1
Customer10558,1
Customer16882,1
Customer15191,1
Customer16377,1
Customer12655,1
Customer8302,1
Customer7087,1
Customer14366,1
Customer9135,1
Customer8329,1
Customer16165,1
Customer15225,1
Customer6766,1
Customer11102,1
Customer11247,1
Customer5953,1
Customer10813,1
Customer9556,1
Customer8781,1
Customer6643,1
Customer9902,1
Customer5765,1
Customer13055,1
Customer8092,1
Customer16358,1
Customer14378,1
Customer17178,1
Customer9518,1
Customer7311,1
Customer17457,1
Customer6868,1
Customer368,1
Customer18614,1
Customer1038,1
Customer5237,1
Customer15424,1
Customer17760,1
Customer13238,1
Customer19948,1
Customer8338,1
Customer11293,1
Customer8476,1
Customer17280,1
Customer13919,1
Customer16801,1
Customer15992,1
Customer18178,1
Customer11178,1
Customer10880,1
Customer16762,1
Customer18605,1
Customer12328,1
Customer9077,1
Customer13176,1
Customer1,1
Customer11620,1
Customer16175,1
Customer3585,1
Customer17926,1
Customer17075,1
Customer19195,1
Customer9570,1
Customer10545,1
Customer9633,1
Customer5516,1
Customer11511,1
Customer6518,1
Customer9694,1
Customer14297,1
Customer12226,1
Customer7758,1
Customer5155,1
Customer9457,1
Customer4860,1
Customer2610,1
Customer13865,1
Customer14090,1
Customer13362,1
Customer3149,1
Customer19312,1
Customer12979,1
Customer4133,1
Customer13375,1
Customer16475,1
Customer13414,1
Customer14216,1
Customer4752,1
Customer4674,1
Customer18371,1
Customer7293,1
Customer9355,1
Customer2750,1
Customer15500,1
Customer9585,1
Customer14766,1
Customer11904,1
Customer9820,1
Customer10315,1
Customer17087,1
Customer10071,1
Customer18441,1
Customer2217,1
Customer11748,1
Customer17150,1
Customer10711,1
Customer14648,1
Customer13788,1
Customer19436,1
Customer9027,1
Customer17029,1
Customer5603,1
Customer13260,1
Customer2068,1
Customer9469,1
Customer1214,1
Customer11167,1
Customer6317,1
Customer16737,1
Customer18008,1
Customer8277,1
Customer14145,1
Customer12695,1
Customer12682,1
Customer16928,1
Customer9289,1
Customer6073,1
Customer19069,1
Customer13977,1
Customer10800,1
Customer8865,1
Customer15365,1
Customer16468,1
Customer13743,1
Customer9894,1
Customer13336,1
Customer2484,1
Customer11432,1
Customer4757,1
Customer7928,1
Customer17605,1
Customer13657,1
Customer16466,1
Customer8071,1
Customer2492,1
Customer16619,1
Customer5050,1
Customer15136,1
Customer18082,1
Customer11834,1
Customer13573,1
Customer14886,1
Customer2607,1
Customer18345,1
Customer2600,1
Customer8668,1
Customer532,1
Customer8259,1
Customer5076,1
Customer18774,1
Customer19533,1
Customer14484,1
Customer17829,1
Customer12448,1
Customer11513,1
Customer13804,1
Customer19923,1
Customer1798,1
Customer6050,1
Customer14759,1
Customer14316,1
Customer11706,1
Customer6269,1
Customer13376,1
Customer9072,1
Customer9276,1
